measurement_time,temperature
30-01-2021 17:07,-49.79845526
30-01-2021 17:12,-50.9771015
30-01-2021 17:17,-48.75376284
30-01-2021 17:22,-51.1761685
30-01-2021 17:27,-50.97348913
30-01-2021 17:32,-50.67092937
30-01-2021 17:37,-50.06144448
30-01-2021 17:42,-48.62053613
30-01-2021 17:47,-48.51197049
30-01-2021 17:52,-50.0876769
30-01-2021 17:57,-49.22983279
30-01-2021 18:02,-51.23203344
30-01-2021 18:07,-49.87578375
30-01-2021 18:12,-49.60549115
30-01-2021 18:17,-50.23413051
30-01-2021 18:22,-49.10772866
30-01-2021 18:27,-50.59499754
30-01-2021 18:32,-50.04702742
30-01-2021 18:37,-48.90369669
30-01-2021 18:42,-50.03067202
30-01-2021 18:47,-48.54365224
30-01-2021 18:52,-50.25948468
30-01-2021 18:57,-49.40940965
30-01-2021 19:02,-50.57820585
30-01-2021 19:07,-49.25608592
30-01-2021 19:12,-49.78353192
30-01-2021 19:17,-50.33286991
30-01-2021 19:22,-50.84215333
30-01-2021 19:27,-49.74877935
30-01-2021 19:32,-49.10619841
30-01-2021 19:37,-51.46655159
30-01-2021 19:42,-51.68372565
30-01-2021 19:47,-50.84209663
30-01-2021 19:52,-50.32899399
30-01-2021 19:57,-49.87082597
30-01-2021 20:02,-50.71197913
30-01-2021 20:07,-50.75898934
30-01-2021 20:12,-48.92383246
30-01-2021 20:17,-50.41642372
30-01-2021 20:22,-50.17939543
30-01-2021 20:27,-50.3824478
30-01-2021 20:32,-49.76590352
30-01-2021 20:37,-50.76932104
30-01-2021 20:42,-50.4180472
30-01-2021 20:47,-50.35081485
30-01-2021 20:52,-49.5969498
30-01-2021 20:57,-48.63391849
30-01-2021 21:02,-49.83173043
30-01-2021 21:07,-51.10147505
30-01-2021 21:12,-49.18692831
30-01-2021 21:17,-49.60713986
30-01-2021 21:22,-48.96044603
30-01-2021 21:27,-49.64837678
30-01-2021 21:32,-49.92876657
30-01-2021 21:37,-50.20131259
30-01-2021 21:42,-49.61674437
30-01-2021 21:47,-49.0203451
30-01-2021 21:52,-49.82099281
30-01-2021 21:57,-50.31000724
30-01-2021 22:02,-50.7928048
30-01-2021 22:07,-49.81241004
30-01-2021 22:12,-48.73007679
30-01-2021 22:17,-50.43152578
30-01-2021 22:22,-49.86603627
30-01-2021 22:27,-49.59454464
30-01-2021 22:32,-49.94663299
30-01-2021 22:37,-52.31052903
30-01-2021 22:42,-49.67179283
30-01-2021 22:47,-49.62085177
30-01-2021 22:52,-49.21569292
30-01-2021 22:57,-49.41461315
30-01-2021 23:02,-49.46685323
30-01-2021 23:07,-48.64675689
30-01-2021 23:12,-48.58760187
30-01-2021 23:17,-49.64981816
30-01-2021 23:22,-48.72252803
30-01-2021 23:27,-49.42516523
30-01-2021 23:32,-49.82336659
30-01-2021 23:37,-49.09480682
30-01-2021 23:42,-49.0878456
30-01-2021 23:47,-52.06532129
30-01-2021 23:52,-50.80618691
30-01-2021 23:57,-47.92266671
31-01-2021 00:02,-50.02668435
31-01-2021 00:07,-49.7220917
31-01-2021 00:12,-48.9148006
31-01-2021 00:17,-50.46165442
31-01-2021 00:22,-49.33911885
31-01-2021 00:27,-49.38214365
31-01-2021 00:32,-50.82867793
31-01-2021 00:37,-50.29362979
31-01-2021 00:42,-51.71489728
31-01-2021 00:47,-50.12251449
31-01-2021 00:52,-49.69989146
31-01-2021 00:57,-51.75233075
31-01-2021 01:02,-49.2161349
31-01-2021 01:07,-49.62481114
31-01-2021 01:12,-48.99693111
31-01-2021 01:17,-49.26927202
31-01-2021 01:22,-48.25929557
31-01-2021 01:27,-50.70097234
31-01-2021 01:32,-49.23026952
31-01-2021 01:37,-50.64517666
31-01-2021 01:42,-51.33279612
31-01-2021 01:47,-48.83893137
31-01-2021 01:52,-48.99038497
31-01-2021 01:57,-50.00953462
31-01-2021 02:02,-48.83446832
31-01-2021 02:07,-49.69330261
31-01-2021 02:12,-47.70045358
31-01-2021 02:17,-48.52641288
31-01-2021 02:22,-50.85139696
31-01-2021 02:27,-48.85192717
31-01-2021 02:32,-50.79918014
31-01-2021 02:37,-50.91011829
31-01-2021 02:42,-51.36818537
31-01-2021 02:47,-51.01842366
31-01-2021 02:52,-50.31865647
31-01-2021 02:57,-51.8729394
31-01-2021 03:02,-48.81392504
31-01-2021 03:07,-49.32017756
31-01-2021 03:12,-49.32848945
31-01-2021 03:17,-49.67565129
31-01-2021 03:22,-49.26574978
31-01-2021 03:27,-49.60741103
31-01-2021 03:32,-49.18014183
31-01-2021 03:37,-50.16011641
31-01-2021 03:42,-49.55956009
31-01-2021 03:47,-49.62730752
31-01-2021 03:52,-47.96713155
31-01-2021 03:57,-51.18586095
31-01-2021 04:02,-48.75972784
31-01-2021 04:07,-49.40804079
31-01-2021 04:12,-50.32811922
31-01-2021 04:17,-48.16409578
31-01-2021 04:22,-51.64701749
31-01-2021 04:27,-49.86349984
31-01-2021 04:32,-53.43683248
31-01-2021 04:37,-50.80634103
31-01-2021 04:42,-49.23743751
31-01-2021 04:47,-48.90405377
31-01-2021 04:52,-51.20990227
31-01-2021 04:57,-50.27720201
31-01-2021 05:02,-49.83512313
31-01-2021 05:07,-49.64563788
31-01-2021 05:12,-49.04865134
31-01-2021 05:17,-51.7741217
31-01-2021 05:22,-50.37090966
31-01-2021 05:27,-50.73764675
31-01-2021 05:32,-50.4489325
31-01-2021 05:37,-49.27981987
31-01-2021 05:42,-49.71624399
31-01-2021 05:47,-50.34536449
31-01-2021 05:52,-50.6137085
31-01-2021 05:57,-52.17886214
31-01-2021 06:02,-50.70135786
31-01-2021 06:07,-50.4580861
31-01-2021 06:12,-48.95393427
31-01-2021 06:17,-51.18451396
31-01-2021 06:22,-49.20778474
31-01-2021 06:27,-50.8185948
31-01-2021 06:32,-49.48487369
31-01-2021 06:37,-50.70101766
31-01-2021 06:42,-49.4951624
31-01-2021 06:47,-48.21712491
31-01-2021 06:52,-49.36245628
31-01-2021 06:57,-49.47390397
31-01-2021 07:02,-49.30905744
31-01-2021 07:07,-50.76087914
31-01-2021 07:12,-51.102626
31-01-2021 07:17,-51.22147497
31-01-2021 07:22,-49.8422738
31-01-2021 07:27,-51.05032917
31-01-2021 07:32,-49.06571896
31-01-2021 07:37,-47.5735019
31-01-2021 07:42,-50.74571273
31-01-2021 07:47,-48.79856909
31-01-2021 07:52,-48.4718065
31-01-2021 07:57,-49.14655563
31-01-2021 08:02,-49.0005878
31-01-2021 08:07,-49.99618164
31-01-2021 08:12,-50.14929512
31-01-2021 08:17,-48.76519568
31-01-2021 08:22,-51.53753575
31-01-2021 08:27,-50.2026326
31-01-2021 08:32,-48.58155858
31-01-2021 08:37,-51.78052861
31-01-2021 08:42,-48.61822325
31-01-2021 08:47,-48.15455903
31-01-2021 08:52,-51.14695429
31-01-2021 08:57,-47.33702691
31-01-2021 09:02,-47.77485488
31-01-2021 09:07,-48.87811879
31-01-2021 09:12,-49.21388925
31-01-2021 09:17,-50.7956919
31-01-2021 09:22,-48.70013388
31-01-2021 09:27,-48.90838887
31-01-2021 09:32,-50.3697579
31-01-2021 09:37,-50.71695299
31-01-2021 09:42,-50.20314207
31-01-2021 09:47,-49.4041554
31-01-2021 09:52,-50.60143808
31-01-2021 09:57,-51.64217765
31-01-2021 10:02,-50.18940623
31-01-2021 10:07,-50.97388968
31-01-2021 10:12,-50.49474326
31-01-2021 10:17,-50.10440746
31-01-2021 10:22,-48.98279075
31-01-2021 10:27,-49.56015786
31-01-2021 10:32,-50.76972699
31-01-2021 10:37,-48.83629027
31-01-2021 10:42,-49.84546453
31-01-2021 10:47,-50.64656338
31-01-2021 10:52,-50.31810306
31-01-2021 10:57,-51.4470345
31-01-2021 11:02,-48.52081103
31-01-2021 11:07,-50.25147328
31-01-2021 11:12,-47.7906354
31-01-2021 11:17,-51.16708841
31-01-2021 11:22,-50.97892608
31-01-2021 11:27,-49.14263725
31-01-2021 11:32,-50.79004664
31-01-2021 11:37,-51.88994201
31-01-2021 11:42,-50.06729046
31-01-2021 11:47,-50.0560482
31-01-2021 11:52,-48.92747577
31-01-2021 11:57,-49.68449176
31-01-2021 12:02,-48.81334482
31-01-2021 12:07,-49.29363345
31-01-2021 12:12,-50.24202619
31-01-2021 12:17,-48.75494253
31-01-2021 12:22,-49.13242082
31-01-2021 12:27,-51.41058344
31-01-2021 12:32,-49.64819544
31-01-2021 12:37,-50.39165782
31-01-2021 12:42,-49.89818751
31-01-2021 12:47,-48.96804707
31-01-2021 12:52,-50.96196762
31-01-2021 12:57,-50.39185222
31-01-2021 13:02,-49.85249032
31-01-2021 13:07,-50.003064
31-01-2021 13:12,-48.40489007
31-01-2021 13:17,-49.78425266
31-01-2021 13:22,-50.09719273
31-01-2021 13:27,-50.14787348
31-01-2021 13:32,-50.80881747
31-01-2021 13:37,-50.77929205
31-01-2021 13:42,-49.78059836
31-01-2021 13:47,-50.59821138
31-01-2021 13:52,-49.70064704
31-01-2021 13:57,-49.2447837
31-01-2021 14:02,-50.71308664
31-01-2021 14:07,-49.44220088
31-01-2021 14:12,-52.40064187
31-01-2021 14:17,-50.16875257
31-01-2021 14:22,-50.16381997
31-01-2021 14:27,-49.16818483
31-01-2021 14:32,-50.9719337
31-01-2021 14:37,-50.3710938
31-01-2021 14:42,-51.27419655
31-01-2021 14:47,-50.73066596
31-01-2021 14:52,-50.60369212
31-01-2021 14:57,-50.13547671
31-01-2021 15:02,-48.50535195
31-01-2021 15:07,-49.42590204
31-01-2021 15:12,-50.62069566
31-01-2021 15:17,-52.89522355
31-01-2021 15:22,-49.19636847
31-01-2021 15:27,-50.60959223
31-01-2021 15:32,-48.94887539
31-01-2021 15:37,-51.02617646
31-01-2021 15:42,-48.06463311
31-01-2021 15:47,-50.83580807
31-01-2021 15:52,-49.48125344
31-01-2021 15:57,-49.8299719
31-01-2021 16:02,-51.92698458
31-01-2021 16:07,-50.44804378
31-01-2021 16:12,-49.84059972
31-01-2021 16:17,-50.26245194
31-01-2021 16:22,-49.76920251
31-01-2021 16:27,-49.45934039
31-01-2021 16:32,-48.76998322
31-01-2021 16:37,-50.31133035
31-01-2021 16:42,-49.39414442
31-01-2021 16:47,-49.18260834
31-01-2021 16:52,-50.74721344
31-01-2021 16:57,-50.0354757
31-01-2021 17:02,-51.82139597
31-01-2021 17:07,-49.08361575
31-01-2021 17:12,-50.85665188
31-01-2021 17:17,-51.56265096
31-01-2021 17:22,-49.83867275
31-01-2021 17:27,-49.93516249
31-01-2021 17:32,-51.42833402
31-01-2021 17:37,-48.26045028
31-01-2021 17:42,-50.55966933
31-01-2021 17:47,-49.61215103
31-01-2021 17:52,-50.92921972
31-01-2021 17:57,-50.21414907
31-01-2021 18:02,-49.96241785
31-01-2021 18:07,-49.21579992
31-01-2021 18:12,-48.38122097
31-01-2021 18:17,-48.42024796
31-01-2021 18:22,-51.00893434
31-01-2021 18:27,-49.34377502
31-01-2021 18:32,-49.38896547
31-01-2021 18:37,-49.3015929
31-01-2021 18:42,-50.91576561
31-01-2021 18:47,-50.08995131
31-01-2021 18:52,-49.15854387
31-01-2021 18:57,-50.06291381
31-01-2021 19:02,-49.39404378
31-01-2021 19:07,-49.33360444
31-01-2021 19:12,-51.00621986
31-01-2021 19:17,-49.7922963
31-01-2021 19:22,-50.28172068
31-01-2021 19:27,-49.79531879
31-01-2021 19:32,-50.46672028
31-01-2021 19:37,-49.78708023
31-01-2021 19:42,-48.61378821
31-01-2021 19:47,-51.32483479
31-01-2021 19:52,-50.39459042
31-01-2021 19:57,-48.85413119
31-01-2021 20:02,-49.31234131
31-01-2021 20:07,-50.44713421
31-01-2021 20:12,-49.57333921
31-01-2021 20:17,-50.47337845
31-01-2021 20:22,-49.65950255
31-01-2021 20:27,-50.62013825
31-01-2021 20:32,-49.98846277
31-01-2021 20:37,-50.00616974
31-01-2021 20:42,-49.23495192
31-01-2021 20:47,-51.1552702
31-01-2021 20:52,-50.46207128
31-01-2021 20:57,-51.39280044
31-01-2021 21:02,-51.86112454
31-01-2021 21:07,-49.42391535
31-01-2021 21:12,-50.00219848
31-01-2021 21:17,-49.08711861
31-01-2021 21:22,-49.87702165
31-01-2021 21:27,-51.11363807
31-01-2021 21:32,-49.07007812
31-01-2021 21:37,-49.92682475
31-01-2021 21:42,-50.45212921
31-01-2021 21:47,-50.97154702
31-01-2021 21:52,-50.23760152
31-01-2021 21:57,-51.58063506
31-01-2021 22:02,-48.35455829
31-01-2021 22:07,-50.89575561
31-01-2021 22:12,-51.05489199
31-01-2021 22:17,-49.04364099
31-01-2021 22:22,-50.70886478
31-01-2021 22:27,-50.25871063
31-01-2021 22:32,-48.51605889
31-01-2021 22:37,-50.4186815
31-01-2021 22:42,-49.94358066
31-01-2021 22:47,-49.3165091
31-01-2021 22:52,-49.95813597
31-01-2021 22:57,-51.84349518
31-01-2021 23:02,-48.409135
31-01-2021 23:07,-49.7911104
31-01-2021 23:12,-49.80806234
31-01-2021 23:17,-50.06469845
31-01-2021 23:22,-49.87703044
31-01-2021 23:27,-49.39295626
31-01-2021 23:32,-49.47041982
31-01-2021 23:37,-49.5788195
31-01-2021 23:42,-50.6578984
31-01-2021 23:47,-50.56290616
31-01-2021 23:52,-51.9558721
31-01-2021 23:57,-50.05761616
01-02-2021 00:02,-50.40636676
01-02-2021 00:07,-48.90888547
01-02-2021 00:12,-50.41027516
01-02-2021 00:17,-50.274037
01-02-2021 00:22,-48.82402827
01-02-2021 00:27,-50.08401439
01-02-2021 00:32,-49.93557161
01-02-2021 00:37,-50.69035915
01-02-2021 00:42,-48.79503029
01-02-2021 00:47,-49.74546736
01-02-2021 00:52,-50.07864613
01-02-2021 00:57,-50.18241045
01-02-2021 01:02,-49.20792216
01-02-2021 01:07,-50.17416273
01-02-2021 01:12,-48.84610594
01-02-2021 01:17,-49.07311193
01-02-2021 01:22,-49.22065087
01-02-2021 01:27,-49.67689341
01-02-2021 01:32,-50.4035303
01-02-2021 01:37,-50.77636382
01-02-2021 01:42,-50.78261496
01-02-2021 01:47,-49.48257339
01-02-2021 01:52,-47.81554349
01-02-2021 01:57,-49.5916904
01-02-2021 02:02,-51.52439126
01-02-2021 02:07,-50.57685734
01-02-2021 02:12,-53.67194011
01-02-2021 02:17,-47.97580799
01-02-2021 02:22,-49.04843035
01-02-2021 02:27,-49.30129308
01-02-2021 02:32,-49.03441501
01-02-2021 02:37,-51.7057441
01-02-2021 02:42,-50.56235759
01-02-2021 02:47,-49.50663051
01-02-2021 02:52,-50.61312627
01-02-2021 02:57,-50.15194973
01-02-2021 03:02,-51.08876798
01-02-2021 03:07,-48.85774529
01-02-2021 03:12,-51.1798169
01-02-2021 03:17,-49.63620458
01-02-2021 03:22,-48.35160361
01-02-2021 03:27,-48.68990143
01-02-2021 03:32,-48.5852207
01-02-2021 03:37,-50.30989429
01-02-2021 03:42,-49.75941024
01-02-2021 03:47,-50.06759109
01-02-2021 03:52,-49.65104604
01-02-2021 03:57,-49.15608421
01-02-2021 04:02,-50.54025901
01-02-2021 04:07,-51.05395698
01-02-2021 04:12,-48.37752026
01-02-2021 04:17,-50.19935208
01-02-2021 04:22,-50.34134055
01-02-2021 04:27,-49.86155659
01-02-2021 04:32,-50.82509484
01-02-2021 04:37,-49.68537057
01-02-2021 04:42,-50.20790339
01-02-2021 04:47,-48.60306344
01-02-2021 04:52,-49.27387577
01-02-2021 04:57,-49.20966926
01-02-2021 05:02,-50.35673015
01-02-2021 05:07,-50.65243915
01-02-2021 05:12,-51.31925017
01-02-2021 05:17,-50.95504075
01-02-2021 05:22,-50.54441651
01-02-2021 05:27,-48.30871803
01-02-2021 05:32,-48.48295203
01-02-2021 05:37,-50.07572088
01-02-2021 05:42,-50.03302433
01-02-2021 05:47,-48.33728991
01-02-2021 05:52,-50.62930279
01-02-2021 05:57,-50.05093688
01-02-2021 06:02,-49.70641577
01-02-2021 06:07,-50.81241399
01-02-2021 06:12,-50.34781955
28-01-2021 18:58,-48.86712429
28-01-2021 19:03,-50.06239368
28-01-2021 19:08,-51.30514549
28-01-2021 19:13,-50.05750983
28-01-2021 19:18,-51.09416297
28-01-2021 19:23,-48.5114687
28-01-2021 19:28,-50.54563564
28-01-2021 19:33,-50.1629295
28-01-2021 19:38,-48.57988552
28-01-2021 19:43,-50.86103994
28-01-2021 19:48,-49.51562823
28-01-2021 19:53,-49.80949547
28-01-2021 19:58,-49.8351877
28-01-2021 20:03,-49.06086246
28-01-2021 20:08,-49.6772547
28-01-2021 20:13,-51.34805175
28-01-2021 20:18,-50.14100076
28-01-2021 20:23,-50.40691525
28-01-2021 20:28,-50.96812848
28-01-2021 20:33,-50.28838777
28-01-2021 20:38,-49.35141935
28-01-2021 20:43,-47.49547218
28-01-2021 20:48,-50.57230644
28-01-2021 20:53,-50.3191354
28-01-2021 20:58,-48.56543439
28-01-2021 21:03,-50.81497878
28-01-2021 21:08,-50.31108577
28-01-2021 21:13,-49.34917772
28-01-2021 21:18,-47.33659392
28-01-2021 21:23,-49.91003979
28-01-2021 21:28,-51.1818824
28-01-2021 21:33,-48.68329252
28-01-2021 21:38,-50.60728819
28-01-2021 21:43,-49.5007298
28-01-2021 21:48,-49.67252833
28-01-2021 21:53,-51.55412813
28-01-2021 21:58,-50.60758675
28-01-2021 22:03,-48.87251375
28-01-2021 22:08,-48.37441414
28-01-2021 22:13,-51.05234879
28-01-2021 22:18,-49.21843235
28-01-2021 22:23,-50.09225276
28-01-2021 22:28,-50.07533409
28-01-2021 22:33,-50.44283514
28-01-2021 22:38,-48.17196308
28-01-2021 22:43,-48.63865852
28-01-2021 22:48,-49.9334836
28-01-2021 22:53,-49.56593127
28-01-2021 22:58,-51.09346497
28-01-2021 23:03,-50.460376
28-01-2021 23:08,-48.75606265
28-01-2021 23:13,-49.70917123
28-01-2021 23:18,-50.17337331
28-01-2021 23:23,-49.87744676
28-01-2021 23:28,-50.55808196
28-01-2021 23:33,-49.6339534
28-01-2021 23:38,-48.37148689
28-01-2021 23:43,-49.45527331
28-01-2021 23:48,-50.92016799
28-01-2021 23:53,-50.39005065
28-01-2021 23:58,-49.79657924
29-01-2021 00:03,-50.1916244
29-01-2021 00:08,-49.02682299
29-01-2021 00:13,-49.7779082
29-01-2021 00:18,-50.25708423
29-01-2021 00:23,-51.20031356
29-01-2021 00:28,-49.19637365
29-01-2021 00:33,-51.13190163
29-01-2021 00:38,-50.37545953
29-01-2021 00:43,-49.32742789
29-01-2021 00:48,-49.71418084
29-01-2021 00:53,-48.15498008
29-01-2021 00:58,-49.43504891
29-01-2021 01:03,-50.07524
29-01-2021 01:08,-50.7459065
29-01-2021 01:13,-49.46299689
29-01-2021 01:18,-50.7709544
29-01-2021 01:23,-50.17419657
29-01-2021 01:28,-51.55296664
29-01-2021 01:33,-50.07780233
29-01-2021 01:38,-50.15571888
29-01-2021 01:43,-50.39119019
29-01-2021 01:48,-50.59943831
29-01-2021 01:53,-51.35196018
29-01-2021 01:58,-52.35330879
29-01-2021 02:03,-50.52585187
29-01-2021 02:08,-52.76598422
29-01-2021 02:13,-49.42164003
29-01-2021 02:18,-51.2051374
29-01-2021 02:23,-51.22835308
29-01-2021 02:28,-49.62739085
29-01-2021 02:33,-49.71634666
29-01-2021 02:38,-52.14177069
29-01-2021 02:43,-48.99283826
29-01-2021 02:48,-50.8661627
29-01-2021 02:53,-49.91514533
29-01-2021 02:58,-51.45783562
29-01-2021 03:03,-47.60023692
29-01-2021 03:08,-50.09969789
29-01-2021 03:13,-51.8022409
29-01-2021 03:18,-49.69952444
29-01-2021 03:23,-50.93145092
29-01-2021 03:28,-50.710611
29-01-2021 03:33,-50.05601048
29-01-2021 03:38,-48.56152911
29-01-2021 03:43,-50.18038272
29-01-2021 03:48,-50.65121058
29-01-2021 03:53,-50.07851503
29-01-2021 03:58,-48.43988436
29-01-2021 04:03,-49.55675437
29-01-2021 04:08,-49.73648183
29-01-2021 04:13,-51.42816988
29-01-2021 04:18,-50.26021435
29-01-2021 04:23,-51.13468536
29-01-2021 04:28,-49.29672317
29-01-2021 04:33,-49.72860823
29-01-2021 04:38,-48.85125924
29-01-2021 04:43,-50.75744337
29-01-2021 04:48,-50.81756302
29-01-2021 04:53,-49.07520656
29-01-2021 04:58,-49.75214548
29-01-2021 05:03,-50.36661014
29-01-2021 05:08,-51.61134839
29-01-2021 05:13,-49.78279596
29-01-2021 05:18,-50.12084408
29-01-2021 05:23,-54.526598
29-01-2021 05:28,-48.62368628
29-01-2021 05:33,-53.74009604
29-01-2021 05:38,-54.1268078
29-01-2021 05:43,-44.91722646
29-01-2021 05:48,-46.19474562
29-01-2021 05:53,-54.9880928
29-01-2021 05:58,-50.50677057
29-01-2021 06:03,-50.65179995
29-01-2021 06:08,-49.53915871
29-01-2021 06:13,-50.96896828
29-01-2021 06:18,-50.51695621
29-01-2021 06:23,-50.25856212
29-01-2021 06:28,-44.7854425
29-01-2021 06:33,-44.94304244
29-01-2021 06:38,-47.70398508
29-01-2021 06:43,-47.00796849
29-01-2021 06:48,-51.58669937
29-01-2021 06:53,-50.60956048
29-01-2021 06:58,-49.08800968
29-01-2021 07:03,-50.60555595
29-01-2021 07:08,-48.12416107
29-01-2021 07:13,-47.0074101
29-01-2021 07:18,-45.2342588
29-01-2021 07:23,-47.12489865
29-01-2021 07:28,-42.84701876
29-01-2021 07:33,-51.27233582
29-01-2021 07:38,-49.07707428
29-01-2021 07:43,-50.95846862
29-01-2021 07:48,-50.72324652
29-01-2021 07:53,-53.16810594
29-01-2021 07:58,-45.21151287
29-01-2021 08:03,-50.08240679
29-01-2021 08:08,-51.28385797
29-01-2021 08:13,-53.41767419
29-01-2021 08:18,-47.8980639
29-01-2021 08:23,-49.3906371
29-01-2021 08:28,-54.31452908
29-01-2021 08:33,-49.56651052
29-01-2021 08:38,-48.65846208
29-01-2021 08:43,-52.31372405
29-01-2021 08:48,-54.23442476
29-01-2021 08:53,-45.62373243
29-01-2021 08:58,-52.48613806
29-01-2021 09:03,-52.14844311
29-01-2021 09:08,-51.61536406
29-01-2021 09:13,-47.33096829
29-01-2021 09:18,-49.68352602
29-01-2021 09:23,-48.69165697
29-01-2021 09:28,-47.17002934
29-01-2021 09:33,-47.2361549
29-01-2021 09:38,-52.64630001
29-01-2021 09:43,-52.36643477
29-01-2021 09:48,-50.25513074
29-01-2021 09:53,-52.79264938
29-01-2021 09:58,-50.52918958
29-01-2021 10:03,-45.809299
29-01-2021 10:08,-53.67197402
29-01-2021 10:13,-49.36182487
29-01-2021 10:18,-54.26406293
29-01-2021 10:23,-51.17426626
29-01-2021 10:28,-48.98173569
29-01-2021 10:33,-55.37061491
29-01-2021 10:38,-47.06764873
29-01-2021 10:43,-46.77899712
29-01-2021 10:48,-48.50950977
29-01-2021 10:53,-48.39521121
29-01-2021 10:58,-46.38018996
29-01-2021 11:03,-46.25890967
29-01-2021 11:08,-50.49968061
29-01-2021 11:13,-54.73474082
29-01-2021 11:18,-47.77859275
29-01-2021 11:23,-45.20586762
29-01-2021 11:28,-42.64254939
29-01-2021 11:33,-49.3180921
29-01-2021 11:38,-48.59080851
29-01-2021 11:43,-53.15854488
29-01-2021 11:48,-45.83262995
29-01-2021 11:53,-51.53358824
29-01-2021 11:58,-47.86244658
29-01-2021 12:03,-52.30133512
29-01-2021 12:08,-47.30478784
29-01-2021 12:13,-49.92625673
29-01-2021 12:18,-48.71841349
29-01-2021 12:23,-53.32495064
29-01-2021 12:28,-48.74347095
29-01-2021 12:33,-51.12931859
29-01-2021 12:38,-49.72062692
29-01-2021 12:43,-48.87356238
29-01-2021 12:48,-54.32043244
29-01-2021 12:53,-50.18706587
29-01-2021 12:58,-50.02493057
29-01-2021 13:03,-51.01253072
29-01-2021 13:08,-48.72319369
29-01-2021 13:13,-48.45905046
29-01-2021 13:18,-49.36432765
29-01-2021 13:23,-50.25744269
29-01-2021 13:28,-43.77742538
29-01-2021 13:33,-46.67283904
29-01-2021 13:38,-45.86585093
29-01-2021 13:43,-44.42249947
29-01-2021 13:48,-54.16100069
29-01-2021 13:53,-45.81948156
29-01-2021 13:58,-49.5162026
29-01-2021 14:03,-50.57399972
29-01-2021 14:08,-47.05822412
29-01-2021 14:13,-50.47991969
29-01-2021 14:18,-52.16918408
29-01-2021 14:23,-54.04997136
29-01-2021 14:28,-48.63134173
29-01-2021 14:33,-45.32299371
29-01-2021 14:38,-56.87610486
29-01-2021 14:43,-47.07188175
29-01-2021 14:48,-52.09080177
29-01-2021 14:53,-50.3603182
29-01-2021 14:58,-50.26712218
29-01-2021 15:03,-43.87363414
29-01-2021 15:08,-50.32004855
29-01-2021 15:13,-50.67137743
29-01-2021 15:18,-48.31266508
29-01-2021 15:23,-50.55948745
29-01-2021 15:28,-50.99773308
29-01-2021 15:33,-48.69259498
29-01-2021 15:38,-50.04981748
29-01-2021 15:43,-49.6802551
29-01-2021 15:48,-49.5685457
29-01-2021 15:53,-50.80834621
29-01-2021 15:58,-49.91155814
29-01-2021 16:03,-49.48013573
29-01-2021 16:08,-49.18981502
29-01-2021 16:13,-51.18992454
29-01-2021 16:18,-48.91022295
29-01-2021 16:23,-50.43604354
29-01-2021 16:28,-50.42598727
29-01-2021 16:33,-50.24835785
29-01-2021 16:38,-50.85276868
29-01-2021 16:43,-49.81904002
29-01-2021 16:48,-48.78330562
29-01-2021 16:53,-49.31145592
29-01-2021 16:58,-51.49022558
29-01-2021 17:03,-49.98891539
29-01-2021 17:08,-49.10452639
29-01-2021 17:13,-49.84154074
29-01-2021 17:18,-48.69548964
29-01-2021 17:23,-48.84303893
29-01-2021 17:28,-48.65133108
29-01-2021 17:33,-48.95824284
29-01-2021 17:38,-50.21709233
29-01-2021 17:43,-50.05826068
29-01-2021 17:48,-47.24749196
29-01-2021 17:53,-49.90213479
29-01-2021 17:58,-49.11686347
29-01-2021 18:03,-49.2631685
29-01-2021 18:08,-49.0491743
29-01-2021 18:13,-50.62262127
29-01-2021 18:18,-48.90623899
29-01-2021 18:23,-48.93076159
29-01-2021 18:28,-50.56128473
29-01-2021 18:33,-50.87999905
29-01-2021 18:38,-50.82353899
29-01-2021 18:43,-49.25390338
29-01-2021 18:48,-50.38407
29-01-2021 18:53,-49.49151869
29-01-2021 18:58,-49.33897113
29-01-2021 19:03,-49.87552172
29-01-2021 19:08,-52.35589722
29-01-2021 19:13,-51.94733785
29-01-2021 19:18,-49.28786377
29-01-2021 19:23,-49.53890238
29-01-2021 19:28,-52.8620627
29-01-2021 19:33,-49.30890934
29-01-2021 19:38,-51.43987652
29-01-2021 19:43,-49.82592232
29-01-2021 19:48,-51.67341277
29-01-2021 19:53,-49.48129458
29-01-2021 19:58,-48.92112315
29-01-2021 20:03,-51.78896811
29-01-2021 20:08,-48.63773335
29-01-2021 20:13,-48.50134941
29-01-2021 20:18,-51.73120215
29-01-2021 20:23,-49.04411015
29-01-2021 20:28,-48.90880184
29-01-2021 20:33,-50.83377028
29-01-2021 20:38,-51.90752632
29-01-2021 20:43,-50.43235727
29-01-2021 20:48,-51.23592293
29-01-2021 20:53,-52.13447994
29-01-2021 20:58,-50.80960683
29-01-2021 21:03,-47.76249004
29-01-2021 21:08,-51.5635813
29-01-2021 21:13,-49.86196746
29-01-2021 21:18,-50.54026603
29-01-2021 21:23,-49.03866186
29-01-2021 21:28,-49.601325
29-01-2021 21:33,-51.46907902
29-01-2021 21:38,-50.54191609
29-01-2021 21:43,-49.81260434
29-01-2021 21:48,-51.65904577
29-01-2021 21:53,-50.6698463
29-01-2021 21:58,-48.72568679
29-01-2021 22:03,-50.89805057
29-01-2021 22:08,-50.19968356
29-01-2021 22:13,-50.77378065
29-01-2021 22:18,-48.3227988
29-01-2021 22:23,-49.64667976
29-01-2021 22:28,-48.1474703
