timestamp,value,anomaly_score
29-01-2021 06:37,-0.03513892,7.69E-06
29-01-2021 06:42,0.48950797,7.99E-06
29-01-2021 06:47,0.50987519,8.01E-06
29-01-2021 06:52,0.14704378,7.79E-06
29-01-2021 06:57,-1.92025811,7.18E-06
29-01-2021 07:02,-0.62634025,7.47E-06
29-01-2021 07:07,0.3262144,7.89E-06
29-01-2021 07:12,2.21987602,1.05E-05
29-01-2021 07:17,1.77101293,9.49E-06
29-01-2021 07:22,-0.89750975,7.39E-06
29-01-2021 07:27,-0.99201838,7.37E-06
29-01-2021 07:32,1.94888873,9.91E-06
29-01-2021 07:37,-2.24172131,7.15E-06
29-01-2021 07:42,-0.37094675,7.58E-06
29-01-2021 07:47,0.76062147,8.24E-06
29-01-2021 07:52,-0.34692938,7.58E-06
29-01-2021 07:57,-0.35971328,7.58E-06
29-01-2021 08:02,-1.63959514,7.23E-06
29-01-2021 08:07,0.65512463,8.14E-06
29-01-2021 08:12,1.05558402,8.49E-06
29-01-2021 08:17,-0.40468812,7.55E-06
29-01-2021 08:22,-0.48297555,7.52E-06
29-01-2021 08:27,-0.38984613,7.56E-06
29-01-2021 08:32,-1.47095442,7.26E-06
29-01-2021 08:37,1.88007825,9.72E-06
29-01-2021 08:42,-1.09809945,7.34E-06
29-01-2021 08:47,-0.84784065,7.40E-06
29-01-2021 08:52,-0.25953118,7.61E-06
29-01-2021 08:57,1.01327426,8.44E-06
29-01-2021 09:02,1.07942392,8.50E-06
29-01-2021 09:07,1.63539686,9.23E-06
29-01-2021 09:12,-0.68741231,7.45E-06
29-01-2021 09:17,-1.06369305,7.34E-06
29-01-2021 09:22,0.36286483,7.91E-06
29-01-2021 09:27,1.06622638,8.48E-06
29-01-2021 09:32,1.03305693,8.44E-06
29-01-2021 09:37,1.06841032,8.47E-06
29-01-2021 09:42,-0.8341426,7.40E-06
29-01-2021 09:47,-1.79413021,7.20E-06
29-01-2021 09:52,-0.08979541,7.66E-06
29-01-2021 09:57,1.65055881,9.21E-06
29-01-2021 10:02,0.10998272,7.75E-06
29-01-2021 10:07,-0.22583315,7.59E-06
29-01-2021 10:12,-0.01345152,7.68E-06
29-01-2021 10:17,0.70755195,8.11E-06
29-01-2021 10:22,1.00254703,8.36E-06
29-01-2021 10:27,-1.39696907,7.25E-06
29-01-2021 10:32,-1.04676474,7.33E-06
29-01-2021 10:37,-0.18777124,7.60E-06
29-01-2021 10:42,1.41177627,8.79E-06
29-01-2021 10:47,0.49018375,7.95E-06
29-01-2021 10:52,-0.99456805,7.34E-06
29-01-2021 10:57,-0.15105438,7.62E-06
29-01-2021 11:02,-0.74807946,7.41E-06
29-01-2021 11:07,1.34500063,8.74E-06
29-01-2021 11:12,0.51049211,7.98E-06
29-01-2021 11:17,0.44268388,7.94E-06
29-01-2021 11:22,-0.59912104,7.46E-06
29-01-2021 11:27,-0.23460334,7.59E-06
29-01-2021 11:32,0.57826606,8.03E-06
29-01-2021 11:37,1.78719549,9.44E-06
29-01-2021 11:42,-0.59457078,7.46E-06
29-01-2021 11:47,0.24834846,7.82E-06
29-01-2021 11:52,-0.23808516,7.59E-06
29-01-2021 11:57,0.07527147,7.74E-06
29-01-2021 12:02,-0.36263616,7.54E-06
29-01-2021 12:07,-0.80557252,7.40E-06
29-01-2021 12:12,-1.42170798,7.25E-06
29-01-2021 12:17,0.83587172,8.26E-06
29-01-2021 12:22,-2.19945808,7.12E-06
29-01-2021 12:27,-1.15625863,7.30E-06
29-01-2021 12:32,0.78316732,8.21E-06
29-01-2021 12:37,0.86245406,8.27E-06
29-01-2021 12:42,-0.52084675,7.48E-06
29-01-2021 12:47,1.61700249,9.19E-06
29-01-2021 12:52,-0.21222688,7.60E-06
29-01-2021 12:57,1.191594,8.60E-06
29-01-2021 13:02,1.05636785,8.45E-06
29-01-2021 13:07,0.82291478,8.22E-06
29-01-2021 13:12,-1.51271953,7.22E-06
29-01-2021 13:17,0.20080589,7.78E-06
29-01-2021 13:22,-0.70373302,7.40E-06
29-01-2021 13:27,1.54409172,9.03E-06
29-01-2021 13:32,0.59792865,8.02E-06
29-01-2021 13:37,0.08468275,7.71E-06
29-01-2021 13:42,1.68932947,9.25E-06
29-01-2021 13:47,1.57954597,9.06E-06
29-01-2021 13:52,0.53095426,7.96E-06
29-01-2021 13:57,1.65080416,9.15E-06
29-01-2021 14:02,0.75514144,8.12E-06
29-01-2021 14:07,0.21292495,7.76E-06
29-01-2021 14:12,0.30442222,7.81E-06
29-01-2021 14:17,2.15817649,1.02E-05
29-01-2021 14:22,0.31035174,7.82E-06
29-01-2021 14:27,-1.21140127,7.26E-06
29-01-2021 14:32,0.24701349,7.79E-06
29-01-2021 14:37,0.82807841,8.20E-06
29-01-2021 14:42,0.67757952,8.08E-06
29-01-2021 14:47,-1.66763389,7.19E-06
29-01-2021 14:52,0.35792651,7.87E-06
29-01-2021 14:57,0.44059612,7.92E-06
29-01-2021 15:02,2.12304791,1.02E-05
29-01-2021 15:07,-0.39814513,7.51E-06
29-01-2021 15:12,0.24847066,7.82E-06
29-01-2021 15:17,1.99328157,9.94E-06
29-01-2021 15:22,0.51633672,8.00E-06
29-01-2021 15:27,-0.34882564,7.55E-06
29-01-2021 15:32,0.52790444,8.02E-06
29-01-2021 15:37,-0.81423215,7.39E-06
29-01-2021 15:42,0.65687194,8.12E-06
29-01-2021 15:47,-1.39633841,7.25E-06
29-01-2021 15:52,0.58486336,8.06E-06
29-01-2021 15:57,0.0792205,7.75E-06
29-01-2021 16:02,-0.66483758,7.44E-06
29-01-2021 16:07,0.53296665,8.03E-06
29-01-2021 16:12,-0.52337829,7.49E-06
29-01-2021 16:17,1.37360649,8.89E-06
29-01-2021 16:22,0.07511426,7.76E-06
29-01-2021 16:27,-0.5700014,7.49E-06
29-01-2021 16:32,-1.15073015,7.32E-06
29-01-2021 16:37,0.93326028,8.40E-06
29-01-2021 16:42,0.18946543,7.84E-06
29-01-2021 16:47,-1.50931255,7.24E-06
29-01-2021 16:52,1.861716,9.75E-06
29-01-2021 16:57,1.53429175,9.13E-06
29-01-2021 17:02,0.76579411,8.22E-06
29-01-2021 17:07,-0.74746628,7.43E-06
29-01-2021 17:12,-0.17351596,7.64E-06
29-01-2021 17:17,0.26762873,7.86E-06
29-01-2021 17:22,-0.41047325,7.53E-06
29-01-2021 17:27,-0.25054334,7.60E-06
29-01-2021 17:32,-1.73203714,7.20E-06
29-01-2021 17:37,-1.57418296,7.23E-06
29-01-2021 17:42,0.29505247,7.85E-06
29-01-2021 17:47,0.74403702,8.15E-06
29-01-2021 17:52,0.15382987,7.77E-06
29-01-2021 17:57,1.4888357,8.94E-06
29-01-2021 18:02,0.03875894,7.72E-06
29-01-2021 18:07,1.35696202,8.79E-06
29-01-2021 18:12,0.91173058,8.31E-06
29-01-2021 18:17,0.52626783,8.01E-06
29-01-2021 18:22,0.27111186,7.85E-06
29-01-2021 18:27,0.57804093,8.05E-06
29-01-2021 18:32,0.2896261,7.87E-06
29-01-2021 18:37,-0.95960959,7.37E-06
29-01-2021 18:42,-0.23607865,7.61E-06
29-01-2021 18:47,1.14699532,8.58E-06
29-01-2021 18:52,-0.31556963,7.59E-06
29-01-2021 18:57,-0.01169787,7.72E-06
29-01-2021 19:02,-0.22627796,7.63E-06
29-01-2021 19:07,-0.59360111,7.49E-06
29-01-2021 19:12,-1.59124205,7.24E-06
29-01-2021 19:17,0.40399807,7.95E-06
29-01-2021 19:22,-1.55444536,7.25E-06
29-01-2021 19:27,1.82188138,9.57E-06
29-01-2021 19:32,-1.37235592,7.28E-06
29-01-2021 19:37,0.01100749,7.74E-06
29-01-2021 19:42,-0.57216373,7.50E-06
29-01-2021 19:47,-0.00124349,7.74E-06
29-01-2021 19:52,-0.71619771,7.46E-06
29-01-2021 19:57,0.25539411,7.89E-06
29-01-2021 20:02,0.59395204,8.11E-06
29-01-2021 20:07,-0.58118978,7.51E-06
29-01-2021 20:12,-0.02627799,7.73E-06
29-01-2021 20:17,0.09858891,7.79E-06
29-01-2021 20:22,0.7480634,8.23E-06
29-01-2021 20:27,0.06494347,7.77E-06
29-01-2021 20:32,1.36984135,8.90E-06
29-01-2021 20:37,1.8292093,9.68E-06
29-01-2021 20:42,-1.09058225,7.35E-06
29-01-2021 20:47,1.12056972,8.58E-06
29-01-2021 20:52,-0.49381436,7.52E-06
29-01-2021 20:57,-1.71419598,7.22E-06
29-01-2021 21:02,-0.25029381,7.61E-06
29-01-2021 21:07,-0.09832395,7.67E-06
29-01-2021 21:12,-1.22209951,7.30E-06
29-01-2021 21:17,2.72305521,1.22E-05
29-01-2021 21:22,-0.83326285,7.39E-06
29-01-2021 21:27,0.32489105,7.86E-06
29-01-2021 21:32,0.17811506,7.78E-06
29-01-2021 21:37,-1.44731993,7.25E-06
29-01-2021 21:42,-0.38058422,7.54E-06
29-01-2021 21:47,-0.60852901,7.46E-06
29-01-2021 21:52,-0.31347852,7.56E-06
29-01-2021 21:57,1.34323534,8.73E-06
29-01-2021 22:02,1.6765637,9.21E-06
29-01-2021 22:07,-0.6350201,7.45E-06
29-01-2021 22:12,1.08105194,8.46E-06
29-01-2021 22:17,1.46355253,8.92E-06
29-01-2021 22:22,1.38401644,8.82E-06
29-01-2021 22:27,-0.26281246,7.59E-06
29-01-2021 22:32,0.2539292,7.84E-06
29-01-2021 22:37,0.93802831,8.35E-06
29-01-2021 22:42,-1.32875312,7.28E-06
29-01-2021 22:47,-0.57028066,7.49E-06
29-01-2021 22:52,-0.91371084,7.39E-06
29-01-2021 22:57,-0.28223413,7.60E-06
29-01-2021 23:02,-1.52086834,7.25E-06
29-01-2021 23:07,-0.49967789,7.52E-06
29-01-2021 23:12,1.08303514,8.55E-06
29-01-2021 23:17,-0.24080667,7.63E-06
29-01-2021 23:22,-0.68627764,7.47E-06
29-01-2021 23:27,0.70575026,8.21E-06
29-01-2021 23:32,-0.59346612,7.50E-06
29-01-2021 23:37,0.37207487,7.97E-06
29-01-2021 23:42,-0.25229089,7.63E-06
29-01-2021 23:47,-0.8952255,7.40E-06
29-01-2021 23:52,-0.68682444,7.47E-06
29-01-2021 23:57,0.57528325,8.11E-06
30-01-2021 00:02,1.90624769,9.90E-06
30-01-2021 00:07,-2.10467974,7.16E-06
30-01-2021 00:12,0.64827319,8.15E-06
30-01-2021 00:17,0.29577157,7.90E-06
30-01-2021 00:22,-1.03327867,7.36E-06
30-01-2021 00:27,0.65906836,8.13E-06
30-01-2021 00:32,1.1298223,8.55E-06
30-01-2021 00:37,-0.26500527,7.59E-06
30-01-2021 00:42,0.03985698,7.73E-06
30-01-2021 00:47,1.57312882,9.09E-06
30-01-2021 00:52,1.88171364,9.63E-06
30-01-2021 00:57,0.43921672,7.94E-06
30-01-2021 01:02,-0.40036138,7.53E-06
30-01-2021 01:07,1.6135634,9.14E-06
30-01-2021 01:12,0.00880146,7.70E-06
30-01-2021 01:17,-0.96153584,7.36E-06
30-01-2021 01:22,2.21615556,1.04E-05
30-01-2021 01:27,0.49812367,7.98E-06
30-01-2021 01:32,0.66828604,8.10E-06
30-01-2021 01:37,-0.03455907,7.68E-06
30-01-2021 01:42,0.13162644,7.77E-06
30-01-2021 01:47,-1.39863234,7.27E-06
30-01-2021 01:52,0.55802119,8.04E-06
30-01-2021 01:57,0.80752223,8.23E-06
30-01-2021 02:02,-0.77752117,7.42E-06
30-01-2021 02:07,-0.38784199,7.55E-06
30-01-2021 02:12,0.81340589,8.24E-06
30-01-2021 02:17,-0.04507728,7.70E-06
30-01-2021 02:22,-0.4866437,7.52E-06
30-01-2021 02:27,0.03856899,7.75E-06
30-01-2021 02:32,-0.26264777,7.62E-06
30-01-2021 02:37,-0.22209755,7.64E-06
30-01-2021 02:42,0.178751,7.84E-06
30-01-2021 02:47,-0.01763815,7.73E-06
30-01-2021 02:52,0.69037714,8.18E-06
30-01-2021 02:57,0.1333612,7.81E-06
30-01-2021 03:02,-1.09173975,7.35E-06
30-01-2021 03:07,-2.00617111,7.18E-06
30-01-2021 03:12,0.99530549,8.45E-06
30-01-2021 03:17,-0.36816681,7.58E-06
30-01-2021 03:22,1.77741662,9.52E-06
30-01-2021 03:27,-0.18111633,7.65E-06
30-01-2021 03:32,-1.26369115,7.31E-06
30-01-2021 03:37,-0.08947744,7.69E-06
30-01-2021 03:42,-0.80012757,7.43E-06
30-01-2021 03:47,0.97542651,8.42E-06
30-01-2021 03:52,-1.35645283,7.29E-06
30-01-2021 03:57,0.59778045,8.10E-06
30-01-2021 04:02,-1.87708333,7.20E-06
30-01-2021 04:07,2.00202022,1.00E-05
30-01-2021 04:12,0.02664456,7.75E-06
30-01-2021 04:17,1.28586239,8.78E-06
30-01-2021 04:22,0.33182957,7.92E-06
30-01-2021 04:27,-0.52382614,7.51E-06
30-01-2021 04:32,-0.62940663,7.47E-06
30-01-2021 04:37,1.30050569,8.77E-06
30-01-2021 04:42,-1.08603619,7.34E-06
30-01-2021 04:47,-0.07687206,7.69E-06
30-01-2021 04:52,-1.04930682,7.35E-06
30-01-2021 04:57,1.22942674,8.68E-06
30-01-2021 05:02,0.18158214,7.82E-06
30-01-2021 05:07,-0.26716285,7.61E-06
30-01-2021 05:12,-0.47667249,7.53E-06
30-01-2021 05:17,-2.09579738,7.17E-06
30-01-2021 05:22,0.83114069,8.28E-06
30-01-2021 05:27,-0.47987335,7.53E-06
30-01-2021 05:32,1.09014794,8.52E-06
30-01-2021 05:37,0.45466816,7.99E-06
30-01-2021 05:42,0.79684738,8.24E-06
30-01-2021 05:47,2.56102126,1.17E-05
30-01-2021 05:52,1.58959655,9.17E-06
30-01-2021 05:57,-1.8161578,7.21E-06
30-01-2021 06:02,-0.2454052,7.62E-06
30-01-2021 06:07,1.23029976,8.68E-06
30-01-2021 06:12,0.16296084,7.81E-06
30-01-2021 06:17,-1.29189393,7.30E-06
30-01-2021 06:22,0.29338003,7.88E-06
30-01-2021 06:27,0.54169543,8.04E-06
30-01-2021 06:32,0.33325344,7.90E-06
30-01-2021 06:37,-1.45956449,7.27E-06
30-01-2021 06:42,-0.12393929,7.67E-06
30-01-2021 06:47,0.65618006,8.13E-06
30-01-2021 06:52,-0.42067581,7.55E-06
30-01-2021 06:57,0.17186401,7.82E-06
30-01-2021 07:02,-0.20404445,7.64E-06
30-01-2021 07:07,0.87877981,8.33E-06
30-01-2021 07:12,0.70201448,8.19E-06
30-01-2021 07:17,0.62361926,8.14E-06
30-01-2021 07:22,-2.79612175,7.11E-06
30-01-2021 07:27,-0.47936302,7.56E-06
30-01-2021 07:32,0.35289855,7.98E-06
30-01-2021 07:37,-0.37125656,7.61E-06
30-01-2021 07:42,-0.74614339,7.48E-06
30-01-2021 07:47,2.1558823,1.06E-05
30-01-2021 07:52,-0.83636195,7.45E-06
30-01-2021 07:57,-0.82121217,7.45E-06
30-01-2021 08:02,-0.0322072,7.76E-06
30-01-2021 08:07,-0.59899935,7.52E-06
30-01-2021 08:12,-0.46373053,7.56E-06
30-01-2021 08:17,2.13124222,1.04E-05
30-01-2021 08:22,-1.41958638,7.30E-06
30-01-2021 08:27,-1.18788636,7.35E-06
30-01-2021 08:32,-0.31909014,7.62E-06
30-01-2021 08:37,-0.90387782,7.42E-06
30-01-2021 08:42,0.21119892,7.87E-06
30-01-2021 08:47,-0.51486661,7.54E-06
30-01-2021 08:52,-0.32309825,7.61E-06
30-01-2021 08:57,-0.04996342,7.73E-06
30-01-2021 09:02,0.75174351,8.23E-06
30-01-2021 09:07,0.52298754,8.05E-06
30-01-2021 09:12,1.5285941,9.08E-06
30-01-2021 09:17,0.25187464,7.88E-06
30-01-2021 09:22,0.96437223,8.41E-06
30-01-2021 09:27,0.35699645,7.94E-06
30-01-2021 09:32,0.36173148,7.95E-06
30-01-2021 09:37,-1.04985456,7.38E-06
30-01-2021 09:42,-0.38607469,7.59E-06
30-01-2021 09:47,-0.83794175,7.44E-06
30-01-2021 09:52,-0.19509367,7.66E-06
30-01-2021 09:57,1.69514039,9.36E-06
30-01-2021 10:02,-0.82491404,7.44E-06
30-01-2021 10:07,1.86531121,9.69E-06
30-01-2021 10:12,-1.65985414,7.25E-06
30-01-2021 10:17,-0.84662144,7.44E-06
30-01-2021 10:22,-0.73103835,7.47E-06
30-01-2021 10:27,-0.21693246,7.66E-06
30-01-2021 10:32,0.71246262,8.21E-06
30-01-2021 10:37,0.17339921,7.85E-06
30-01-2021 10:42,-0.94520986,7.41E-06
30-01-2021 10:47,0.59399598,8.13E-06
30-01-2021 10:52,0.34206534,7.96E-06
30-01-2021 10:57,-0.20724769,7.68E-06
30-01-2021 11:02,-2.09086574,7.20E-06
30-01-2021 11:07,0.66595057,8.20E-06
30-01-2021 11:12,1.30083593,8.86E-06
30-01-2021 11:17,-1.01052537,7.41E-06
30-01-2021 11:22,-1.03918728,7.40E-06
30-01-2021 11:27,-0.81970771,7.46E-06
30-01-2021 11:32,0.37156107,7.99E-06
30-01-2021 11:37,-1.44420908,7.30E-06
30-01-2021 11:42,0.8561416,8.35E-06
30-01-2021 11:47,-0.43709953,7.58E-06
30-01-2021 11:52,1.66483941,9.36E-06
30-01-2021 11:57,1.2952656,8.81E-06
30-01-2021 12:02,-0.12907397,7.70E-06
30-01-2021 12:07,-0.12254359,7.71E-06
30-01-2021 12:12,-1.03082907,7.39E-06
30-01-2021 12:17,-0.62106501,7.51E-06
30-01-2021 12:22,-0.9732506,7.40E-06
30-01-2021 12:27,-0.86088171,7.43E-06
30-01-2021 12:32,0.78163117,8.26E-06
30-01-2021 12:37,0.31447876,7.92E-06
30-01-2021 12:42,-0.08423924,7.71E-06
30-01-2021 12:47,-0.46070503,7.55E-06
30-01-2021 12:52,1.35339308,8.83E-06
30-01-2021 12:57,0.49324891,8.02E-06
30-01-2021 13:02,1.00229139,8.43E-06
30-01-2021 13:07,-0.8594993,7.42E-06
30-01-2021 13:12,-0.03936692,7.72E-06
30-01-2021 13:17,-0.51922512,7.53E-06
30-01-2021 13:22,-1.37514654,7.30E-06
30-01-2021 13:27,0.90206447,8.35E-06
30-01-2021 13:32,-0.2904899,7.62E-06
30-01-2021 13:37,0.90178188,8.36E-06
30-01-2021 13:42,0.13474589,7.82E-06
30-01-2021 13:47,-1.19698878,7.34E-06
30-01-2021 13:52,1.44049069,8.99E-06
30-01-2021 13:57,-0.33578109,7.60E-06
30-01-2021 14:02,0.07270848,7.78E-06
30-01-2021 14:07,1.01364589,8.46E-06
30-01-2021 14:12,0.86764672,8.32E-06
30-01-2021 14:17,-1.34078811,7.31E-06
30-01-2021 14:22,-1.79582798,7.22E-06
30-01-2021 14:27,0.74372912,8.23E-06
30-01-2021 14:32,-0.160713,7.68E-06
30-01-2021 14:37,0.5902705,8.11E-06
30-01-2021 14:42,-2.69848835,7.12E-06
30-01-2021 14:47,-0.78134902,7.45E-06
30-01-2021 14:52,0.67554765,8.18E-06
30-01-2021 14:57,-0.41084498,7.57E-06
30-01-2021 15:02,-0.217635,7.65E-06
30-01-2021 15:07,-0.91151241,7.41E-06
30-01-2021 15:12,-1.13877826,7.35E-06
30-01-2021 15:17,2.56356239,1.18E-05
30-01-2021 15:22,1.93199648,9.83E-06
30-01-2021 15:27,0.04382598,7.77E-06
30-01-2021 15:32,-0.77976318,7.44E-06
30-01-2021 15:37,0.0885386,7.78E-06
30-01-2021 15:42,-2.17568808,7.17E-06
30-01-2021 15:47,1.82623343,9.59E-06
30-01-2021 15:52,-0.2242924,7.64E-06
30-01-2021 15:57,-0.54740399,7.52E-06
30-01-2021 16:02,-0.29675637,7.61E-06
30-01-2021 16:07,0.34937324,7.93E-06
30-01-2021 16:12,0.08047421,7.79E-06
30-01-2021 16:17,-1.27444833,7.32E-06
30-01-2021 16:22,-0.88693218,7.42E-06
30-01-2021 16:27,1.53941258,9.14E-06
30-01-2021 16:32,-0.21708765,7.65E-06
30-01-2021 16:37,0.25530575,7.89E-06
30-01-2021 16:42,1.3676436,8.90E-06
30-01-2021 16:47,0.06824918,7.79E-06
30-01-2021 16:52,1.47789273,9.09E-06
30-01-2021 16:57,-1.12361585,7.37E-06
30-01-2021 17:02,-1.83733202,7.23E-06
30-01-2021 17:07,0.20154474,7.89E-06
30-01-2021 17:12,-0.9771015,7.41E-06
30-01-2021 17:17,1.24623716,8.80E-06
30-01-2021 17:22,-1.1761685,7.36E-06
30-01-2021 17:27,-0.97348913,7.41E-06
30-01-2021 17:32,-0.67092937,7.49E-06
30-01-2021 17:37,-0.06144448,7.73E-06
30-01-2021 17:42,1.37946387,8.92E-06
30-01-2021 17:47,1.48802951,9.07E-06
30-01-2021 17:52,-0.0876769,7.71E-06
30-01-2021 17:57,0.77016721,8.25E-06
30-01-2021 18:02,-1.23203344,7.33E-06
30-01-2021 18:07,0.12421625,7.81E-06
30-01-2021 18:12,0.39450885,7.96E-06
30-01-2021 18:17,-0.23413051,7.64E-06
30-01-2021 18:22,0.89227134,8.33E-06
30-01-2021 18:27,-0.59499754,7.50E-06
30-01-2021 18:32,-0.04702742,7.72E-06
30-01-2021 18:37,1.09630331,8.53E-06
30-01-2021 18:42,-0.03067202,7.72E-06
30-01-2021 18:47,1.45634776,8.95E-06
30-01-2021 18:52,-0.25948468,7.62E-06
30-01-2021 18:57,0.59059035,8.09E-06
30-01-2021 19:02,-0.57820585,7.51E-06
30-01-2021 19:07,0.74391408,8.21E-06
30-01-2021 19:12,0.21646808,7.86E-06
30-01-2021 19:17,-0.33286991,7.60E-06
30-01-2021 19:22,-0.84215333,7.43E-06
30-01-2021 19:27,0.25122065,7.89E-06
30-01-2021 19:32,0.89380159,8.37E-06
30-01-2021 19:37,-1.46655159,7.28E-06
30-01-2021 19:42,-1.68372565,7.24E-06
30-01-2021 19:47,-0.84209663,7.43E-06
30-01-2021 19:52,-0.32899399,7.61E-06
30-01-2021 19:57,0.12917403,7.82E-06
30-01-2021 20:02,-0.71197913,7.47E-06
30-01-2021 20:07,-0.75898934,7.46E-06
30-01-2021 20:12,1.07616754,8.55E-06
30-01-2021 20:17,-0.41642372,7.57E-06
30-01-2021 20:22,-0.17939543,7.66E-06
30-01-2021 20:27,-0.3824478,7.58E-06
30-01-2021 20:32,0.23409648,7.87E-06
30-01-2021 20:37,-0.76932104,7.44E-06
30-01-2021 20:42,-0.4180472,7.56E-06
30-01-2021 20:47,-0.35081485,7.58E-06
30-01-2021 20:52,0.4030502,7.96E-06
30-01-2021 20:57,1.36608151,8.84E-06
30-01-2021 21:02,0.16826957,7.81E-06
30-01-2021 21:07,-1.10147505,7.34E-06
30-01-2021 21:12,0.81307169,8.25E-06
30-01-2021 21:17,0.39286014,7.94E-06
30-01-2021 21:22,1.03955397,8.46E-06
30-01-2021 21:27,0.35162322,7.91E-06
30-01-2021 21:32,0.07123343,7.76E-06
30-01-2021 21:37,-0.20131259,7.63E-06
30-01-2021 21:42,0.38325563,7.93E-06
30-01-2021 21:47,0.9796549,8.40E-06
30-01-2021 21:52,0.17900719,7.81E-06
30-01-2021 21:57,-0.31000724,7.58E-06
30-01-2021 22:02,-0.7928048,7.41E-06
30-01-2021 22:07,0.18758996,7.81E-06
30-01-2021 22:12,1.26992321,8.70E-06
30-01-2021 22:17,-0.43152578,7.52E-06
30-01-2021 22:22,0.13396373,7.77E-06
30-01-2021 22:27,0.40545536,7.92E-06
30-01-2021 22:32,0.05336701,7.72E-06
30-01-2021 22:37,-2.31052903,7.12E-06
30-01-2021 22:42,0.32820717,7.87E-06
30-01-2021 22:47,0.37914823,7.90E-06
30-01-2021 22:52,0.78430708,8.18E-06
30-01-2021 22:57,0.58538685,8.03E-06
30-01-2021 23:02,0.53314677,7.99E-06
30-01-2021 23:07,1.35324311,8.76E-06
30-01-2021 23:12,1.41239813,8.83E-06
30-01-2021 23:17,0.35018184,7.87E-06
30-01-2021 23:22,1.27747197,8.66E-06
30-01-2021 23:27,0.57483477,8.02E-06
30-01-2021 23:32,0.17663341,7.78E-06
30-01-2021 23:37,0.90519318,8.29E-06
30-01-2021 23:42,0.9121544,8.30E-06
30-01-2021 23:47,-2.06532129,7.14E-06
30-01-2021 23:52,-0.80618691,7.39E-06
30-01-2021 23:57,2.07733329,1.01E-05
31-01-2021 00:02,-0.02668435,7.68E-06
31-01-2021 00:07,0.2779083,7.84E-06
31-01-2021 00:12,1.0851994,8.47E-06
31-01-2021 00:17,-0.46165442,7.50E-06
31-01-2021 00:22,0.66088115,8.10E-06
31-01-2021 00:27,0.61785635,8.07E-06
31-01-2021 00:32,-0.82867793,7.38E-06
31-01-2021 00:37,-0.29362979,7.57E-06
31-01-2021 00:42,-1.71489728,7.19E-06
31-01-2021 00:47,-0.12251449,7.64E-06
31-01-2021 00:52,0.30010854,7.86E-06
31-01-2021 00:57,-1.75233075,7.18E-06
31-01-2021 01:02,0.7838651,8.20E-06
31-01-2021 01:07,0.37518886,7.90E-06
31-01-2021 01:12,1.00306889,8.39E-06
31-01-2021 01:17,0.73072798,8.15E-06
31-01-2021 01:22,1.74070443,9.38E-06
31-01-2021 01:27,-0.70097234,7.43E-06
31-01-2021 01:32,0.76973048,8.20E-06
31-01-2021 01:37,-0.64517666,7.45E-06
31-01-2021 01:42,-1.33279612,7.27E-06
31-01-2021 01:47,1.16106863,8.61E-06
31-01-2021 01:52,1.00961503,8.45E-06
31-01-2021 01:57,-0.00953462,7.71E-06
31-01-2021 02:02,1.16553168,8.61E-06
31-01-2021 02:07,0.30669739,7.88E-06
31-01-2021 02:12,2.29954642,1.09E-05
31-01-2021 02:17,1.47358712,9.01E-06
31-01-2021 02:22,-0.85139696,7.39E-06
31-01-2021 02:27,1.14807283,8.59E-06
31-01-2021 02:32,-0.79918014,7.41E-06
31-01-2021 02:37,-0.91011829,7.37E-06
31-01-2021 02:42,-1.36818537,7.27E-06
31-01-2021 02:47,-1.01842366,7.35E-06
31-01-2021 02:52,-0.31865647,7.57E-06
31-01-2021 02:57,-1.8729394,7.18E-06
31-01-2021 03:02,1.18607496,8.61E-06
31-01-2021 03:07,0.67982244,8.13E-06
31-01-2021 03:12,0.67151055,8.13E-06
31-01-2021 03:17,0.32434871,7.89E-06
31-01-2021 03:22,0.73425022,8.18E-06
31-01-2021 03:27,0.39258897,7.94E-06
31-01-2021 03:32,0.81985817,8.26E-06
31-01-2021 03:37,-0.16011641,7.65E-06
31-01-2021 03:42,0.44043991,7.97E-06
31-01-2021 03:47,0.37269248,7.92E-06
31-01-2021 03:52,2.03286845,1.00E-05
31-01-2021 03:57,-1.18586095,7.31E-06
31-01-2021 04:02,1.24027216,8.65E-06
31-01-2021 04:07,0.59195921,8.05E-06
31-01-2021 04:12,-0.32811922,7.56E-06
31-01-2021 04:17,1.83590422,9.49E-06
31-01-2021 04:22,-1.64701749,7.22E-06
31-01-2021 04:27,0.13650016,7.76E-06
31-01-2021 04:32,-3.43683248,7.05E-06
31-01-2021 04:37,-0.80634103,7.40E-06
31-01-2021 04:42,0.76256249,8.16E-06
31-01-2021 04:47,1.09594623,8.47E-06
31-01-2021 04:52,-1.20990227,7.30E-06
31-01-2021 04:57,-0.27720201,7.59E-06
31-01-2021 05:02,0.16487687,7.79E-06
31-01-2021 05:07,0.35436212,7.90E-06
31-01-2021 05:12,0.95134866,8.36E-06
31-01-2021 05:17,-1.7741217,7.20E-06
31-01-2021 05:22,-0.37090966,7.55E-06
31-01-2021 05:27,-0.73764675,7.43E-06
31-01-2021 05:32,-0.4489325,7.52E-06
31-01-2021 05:37,0.72018013,8.15E-06
31-01-2021 05:42,0.28375601,7.86E-06
31-01-2021 05:47,-0.34536449,7.56E-06
31-01-2021 05:52,-0.6137085,7.47E-06
31-01-2021 05:57,-2.17886214,7.14E-06
31-01-2021 06:02,-0.70135786,7.44E-06
31-01-2021 06:07,-0.4580861,7.52E-06
